CompanyName, CompanyNumber,RegAddress.CareOf,RegAddress.POBox,RegAddress.AddressLine1, RegAddress.AddressLine2,RegAddress.PostTown,RegAddress.County,RegAddress.Country,RegAddress.PostCode,CompanyCategory,CompanyStatus,CountryOfOrigin,DissolutionDate,IncorporationDate,Accounts.AccountRefDay,Accounts.AccountRefMonth,Accounts.NextDueDate,Accounts.LastMadeUpDate,Accounts.AccountCategory,Returns.NextDueDate,Returns.LastMadeUpDate,Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,SICCode.SicText_1,SICCode.SicText_2,SICCode.SicText_3,SICCode.SicText_4,LimitedPartnerships.NumGenPartners,LimitedPartnerships.NumLimPartners,URI,PreviousName_1.CONDATE, PreviousName_1.CompanyName, PreviousName_2.CONDATE, PreviousName_2.CompanyName,, PreviousName_3.CompanyName,PreviousName_4.CONDATE, PreviousName_4.CompanyName,PreviousName_5.CONDATE, PreviousName_5.CompanyName,PreviousName_6.CONDATE, PreviousName_6.CompanyName,PreviousName_7.CONDATE, PreviousName_7.CompanyName,PreviousName_8.CONDATE, PreviousName_8.CompanyName,PreviousName_9.CONDATE, PreviousName_9.CompanyName,PreviousName_10.CONDATE, PreviousName_10.CompanyName,ConfStmtNextDueDate, ConfStmtLastMadeUpDate
AZESTCORNER LTD,14200929,,,12 CONSETT RD,,HIGHTOWN,,UNITED KINGDOM,CW12 1GZ,Private Limited Company,Active,United Kingdom,,28-06-2022,30,6,28-03-2024,,NO ACCOUNTS FILED,26-07-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14200929,,,,,,,,,,,,,,,,,,,,,11-07-2023,
AZGARD APPAREL LTD,12296660,,,A1 AUTOCARE BUILDING TARRAN WAY WEST,TARRAN INDUSTRIAL ESTATE,WIRRAL,,ENGLAND,CH46 4TT,Private Limited Company,Active,United Kingdom,,04-11-2019,30,11,31-08-2023,30-11-2021,MICRO ENTITY,02-12-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12296660,,,,,,,,,,,,,,,,,,,,,17-11-2022,03-11-2021
AZICOUTURE LTD,14110552,,,86-90 PAUL STREET,,LONDON,ENGLAND,UNITED KINGDOM,EC2A 4NE,Private Limited Company,Active,United Kingdom,,16-05-2022,31,5,16-02-2024,,NO ACCOUNTS FILED,13-06-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14110552,,,,,,,,,,,,,,,,,,,,,29-05-2023,
AZIR LTD,8341137,,,6 CASTLE VIEW,12-14 PARLIAMENT SQUARE,HERTFORD,HERTS,,SG14 1AT,Private Limited Company,Active,United Kingdom,,24-12-2012,31,12,30-09-2023,31-12-2021,MICRO ENTITY,21-01-2017,24-12-2015,1,1,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/08341137,,,,,,,,,,,,,,,,,,,,,07-01-2023,24-12-2021
AZIZ ENTERPRISES LTD,12006448,,,15 GLENTWORTH PLACE,,SLOUGH,,ENGLAND,SL1 3UT,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,20-05-2019,31,5,28-02-2022,31-05-2020,MICRO ENTITY,17-06-2020,,0,0,0,0,47510 - Retail sale of textiles in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12006448,,,,,,,,,,,,,,,,,,,,,02-06-2022,19-05-2021
AZIZ FASHIONS (UK) LTD,11438920,,,41-55 LILYCROFT ROAD,,BRADFORD,,UNITED KINGDOM,BD9 5AH,Private Limited Company,Active,United Kingdom,,28-06-2018,30,6,31-03-2023,30-06-2021,MICRO ENTITY,26-07-2019,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/11438920,01-03-2019,AZIZ FASHIONS (YORKSHIRE) LTD,,,,,,,,,,,,,,,,,,,11-07-2023,27-06-2022
AZIZI'S LTD,14224680,,,8 ASCHAM END,,LONDON,,ENGLAND,E17 5EB,Private Limited Company,Active,United Kingdom,,10-07-2022,31,7,10-04-2024,,NO ACCOUNTS FILED,07-08-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14224680,,,,,,,,,,,,,,,,,,,,,23-07-2023,
AZMAT & SONS LTD,9771740,,,121 HIGH STREET,THORNTON HEATH,SURREY,SURREY,ENGLAND,CR7 8RZ,Private Limited Company,Active,United Kingdom,,10-09-2015,30,9,30-06-2023,30-09-2021,UNAUDITED ABRIDGED,08-10-2016,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/09771740,,,,,,,,,,,,,,,,,,,,,23-09-2023,09-09-2022
AZOR INNOVATION DESIGN LTD,14336233,,,71-75 SHELTON STREET,COVENT GARDEN,LONDON,,UNITED KINGDOM,WC2H 9JQ,Private Limited Company,Active,United Kingdom,,05-09-2022,30,9,05-06-2024,,NO ACCOUNTS FILED,03-10-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,74100 - specialised design activities,74901 - Environmental consulting activities,90030 - Artistic creation,0,0,http://business.data.gov.uk/id/company/14336233,,,,,,,,,,,,,,,,,,,,,18-09-2023,
AZTEC FITNESS LTD,13134121,,,AZTEC FITNESS ROOMS,14-16 BANK ST,MELKSHAM,WILTSHIRE,ENGLAND,SN12 6LG,Private Limited Company,Active,United Kingdom,,14-01-2021,31,1,31-10-2023,31-01-2022,MICRO ENTITY,11-02-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,47910 - Retail sale via mail order houses or via Internet,93130 - Fitness facilities,,0,0,http://business.data.gov.uk/id/company/13134121,,,,,,,,,,,,,,,,,,,,,27-01-2023,13-01-2022
AZTEC PERFORMANCE LTD,14478187,,,17 VIRGINIA GARDENS,GREAT SANKEY,WARRINGTON,,ENGLAND,WA5 8WN,Private Limited Company,Active,United Kingdom,,11-11-2022,30,11,11-08-2024,,NO ACCOUNTS FILED,09-12-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14478187,,,,,,,,,,,,,,,,,,,,,24-11-2023,
AZUR GLOBAL LIMITED,13150923,,,6 HILL VIEW STUDIOS,160 ELTHAM HILL,LONDON,,ENGLAND,SE9 5EA,Private Limited Company,Active,United Kingdom,,21-01-2021,31,1,31-10-2023,31-01-2022,MICRO ENTITY,18-02-2022,,0,0,0,0,47510 - Retail sale of textiles in specialised stores,70229 - Management consultancy activities other than financial management,,,0,0,http://business.data.gov.uk/id/company/13150923,,,,,,,,,,,,,,,,,,,,,14-07-2023,30-06-2022
AZURA COUTURE LIMITED,SC710505,,,7 SOUTH ST. JOHNS PLACE,,PERTH,,SCOTLAND,PH1 5SU,Private Limited Company,Active,United Kingdom,,26-09-2021,30,9,26-06-2023,,NO ACCOUNTS FILED,24-10-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/SC710505,,,,,,,,,,,,,,,,,,,,,09-10-2023,25-09-2022
AZURANE PICPODZ LTD,13769843,,,72 MOLINEAUX ROAD,,SHEFFIELD,,ENGLAND,S5 0JY,Private Limited Company,Active,United Kingdom,,29-11-2021,30,11,29-08-2023,,NO ACCOUNTS FILED,27-12-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13769843,,,,,,,,,,,,,,,,,,,,,12-12-2022,
AZURE CLOTHING LIMITED,14045009,,,UNIT 57 A66 UNIT 57 A66 THE WINNING BOX 27-37,"STATION ROAD HAYES UB34DX, HILLINGDON LONDON",LONDON,,UNITED KINGDOM,UB3 4DX,Private Limited Company,Active,United Kingdom,,13-04-2022,30,4,13-01-2024,,NO ACCOUNTS FILED,11-05-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14045009,,,,,,,,,,,,,,,,,,,,,26-04-2023,
AZURIERA LIMITED,12814216,,,"PROFILE WEST, SUITE 2 FIRST FLOOR",950 GREAT WEST ROAD,BRENTFORD,,UNITED KINGDOM,TW8 9ES,Private Limited Company,Active,United Kingdom,,14-08-2020,31,8,31-05-2023,31-08-2021,MICRO ENTITY,11-09-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,47721 - Retail sale of footwear in specialised stores,47770 - Retail sale of watches and jewellery in specialised stores,47910 - Retail sale via mail order houses or via Internet,0,0,http://business.data.gov.uk/id/company/12814216,13-10-2022,BY MAEV LTD,,,,,,,,,,,,,,,,,,,27-08-2023,13-08-2022
AZURO LIMITED,13574028,,,11 BLASHAW LANE,PENWORTHAM,PRESTON,LANCASHIRE,ENGLAND,PR1 0JN,Private Limited Company,Active,United Kingdom,,19-08-2021,31,8,19-05-2023,,NO ACCOUNTS FILED,16-09-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13574028,,,,,,,,,,,,,,,,,,,,,01-09-2023,18-08-2022
AZYA JANA LTD,SC732041,,,10 MOORPARK AVENUE,,GLASGOW,,SCOTLAND,G52 4HY,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,10-05-2022,31,5,10-02-2024,,NO ACCOUNTS FILED,07-06-2023,,0,0,0,0,47510 - Retail sale of textiles in specialised stores,47710 - Retail sale of clothing in specialised stores,,,0,0,http://business.data.gov.uk/id/company/SC732041,,,,,,,,,,,,,,,,,,,,,23-05-2023,
AZZAKKA LTD,13620641,,,24 CASTLE STREET,,WELLINGBOROUGH,,ENGLAND,NN8 1LW,Private Limited Company,Active - Proposal to Strike off,United Kingdom,,14-09-2021,30,9,14-06-2023,,NO ACCOUNTS FILED,12-10-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13620641,,,,,,,,,,,,,,,,,,,,,27-09-2022,
AZZURRA RETAIL LTD,8359663,,,1 SHEFFIELD ROAD,SOUTHBOROUGH,TUNBRIDGE WELLS,KENT,,TN4 0PD,Private Limited Company,Active,United Kingdom,,14-01-2013,31,3,31-12-2022,31-03-2021,UNAUDITED ABRIDGED,11-02-2017,14-01-2016,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/08359663,,,,,,,,,,,,,,,,,,,,,28-01-2023,14-01-2022
B & C SPORTS RETAIL LIMITED,13308385,,,UNIT 117 HOYLE STREET,,WARRINGTON,CHESHIRE,ENGLAND,WA5 0LP,Private Limited Company,Active,United Kingdom,,01-04-2021,30,4,01-01-2023,,NO ACCOUNTS FILED,29-04-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13308385,,,,,,,,,,,,,,,,,,,,,14-04-2023,31-03-2022
B & H BIRMINGHAM LIMITED,11448552,,,TRINITY HOUSE 28-30,BLUCHER STREET,BIRMINGHAM,,,B1 1QH,Private Limited Company,Liquidation,United Kingdom,,04-07-2018,31,7,04-04-2020,,NO ACCOUNTS FILED,01-08-2019,,1,1,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/11448552,,,,,,,,,,,,,,,,,,,,,14-08-2020,03-07-2019
B & M BEGLEY LTD,NI059772,,,11 WILLIAM STREET,,DUNGANNON,TYRONE,NORTHERN IRELAND,BT70 1DX,Private Limited Company,Active,United Kingdom,,15-06-2006,31,7,30-04-2023,31-07-2021,MICRO ENTITY,13-07-2017,15-06-2016,0,0,0,0,47710 - Retail sale of clothing in specialised stores,47721 - Retail sale of footwear in specialised stores,47789 - Other retail sale of new goods in specialised stores (not commercial art galleries and opticians),,0,0,http://business.data.gov.uk/id/company/NI059772,,,,,,,,,,,,,,,,,,,,,29-06-2023,15-06-2022
B & S TAILORS LIMITED,12494711,,,GROUND FLOOR,285 FORE STREET,LONDON,,UNITED KINGDOM,N9 0PD,Private Limited Company,Active,United Kingdom,,03-03-2020,31,12,30-09-2023,31-12-2021,MICRO ENTITY,31-03-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12494711,,,,,,,,,,,,,,,,,,,,,16-03-2023,02-03-2022
B & T TRADING CO (GB) LTD,8652896,,,"11F, GROUND FLOOR",PITSFORD STREET,BIRMINGHAM,,ENGLAND,B18 6LJ,Private Limited Company,Active,United Kingdom,,16-08-2013,30,6,31-03-2023,30-06-2021,MICRO ENTITY,13-09-2016,16-08-2015,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/08652896,,,,,,,,,,,,,,,,,,,,,29-07-2023,15-07-2022
B & W TRADING LTD,12512849,,,REPTON MANOR,REPTON AVENUE,ASHFORD,KENT,UNITED KINGDOM,TN23 3GP,Private Limited Company,Active,United Kingdom,,11-03-2020,31,3,31-12-2023,31-03-2022,DORMANT,08-04-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12512849,,,,,,,,,,,,,,,,,,,,,24-03-2023,10-03-2022
B A VINTAGE CLOTHING LTD,11580279,,,41 CANNON STREET,,PRESTON,,ENGLAND,PR1 3NT,Private Limited Company,Active,United Kingdom,,20-09-2018,30,9,30-06-2023,30-09-2021,MICRO ENTITY,18-10-2019,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/11580279,,,,,,,,,,,,,,,,,,,,,03-10-2023,19-09-2022
B AND YOU LTD,12707999,,,129 HIGH STREET,,BARNET,,ENGLAND,EN5 5UZ,Private Limited Company,Active,United Kingdom,,30-06-2020,30,6,31-03-2023,30-06-2021,MICRO ENTITY,28-07-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12707999,,,,,,,,,,,,,,,,,,,,,13-07-2023,29-06-2022
B AND YOU SWIM LTD,13896072,,,76 GEARY ROAD,,LONDON,,ENGLAND,NW10 1HR,Private Limited Company,Active,United Kingdom,,05-02-2022,28,2,05-11-2023,,NO ACCOUNTS FILED,05-03-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13896072,,,,,,,,,,,,,,,,,,,,,18-02-2023,
B AWESOME LTD,13301798,,,53 CHENDUIT WAY,,STANMORE,,UNITED KINGDOM,HA7 3NX,Private Limited Company,Active,United Kingdom,,29-03-2021,31,3,31-12-2023,31-03-2022,MICRO ENTITY,26-04-2022,,0,0,0,0,47510 - Retail sale of textiles in specialised stores,"47530 - Retail sale of carpets, rugs, wall and floor coverings in specialised stores","47599 - Retail of furniture, lighting, and similar (not musical instruments or scores) in specialised store",47910 - Retail sale via mail order houses or via Internet,0,0,http://business.data.gov.uk/id/company/13301798,,,,,,,,,,,,,,,,,,,,,06-04-2023,23-03-2022
B B WEAR LIMITED,7500513,,,GROUND FLOOR BLACKBROOK GATE 1,BLACKBROOK BUSINESS PARK,TAUNTON,SOMERSET,UNITED KINGDOM,TA1 2PX,Private Limited Company,Active,United Kingdom,,21-01-2011,30,11,31-08-2023,30-11-2021,TOTAL EXEMPTION FULL,18-02-2017,21-01-2016,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/07500513,,,,,,,,,,,,,,,,,,,,,04-02-2023,21-01-2022
B COUTURE LIMITED,12825386,,,C/O AMS CORPORATE,9 PORTLAND STREET,MANCHESTER,,ENGLAND,M1 3BE,Private Limited Company,Active,United Kingdom,,19-08-2020,30,6,31-03-2023,31-03-2021,DORMANT,16-09-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12825386,,,,,,,,,,,,,,,,,,,,,26-04-2023,12-04-2022
B E WHITE CURTAINS & BLINDS LTD,10498992,,,61A HIGH STREET SOUTH,,RUSHDEN,NORTHANTS,ENGLAND,NN10 0RA,Private Limited Company,Active,United Kingdom,,28-11-2016,31,12,30-09-2023,31-12-2021,TOTAL EXEMPTION FULL,26-12-2017,,1,1,0,0,47510 - Retail sale of textiles in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/10498992,,,,,,,,,,,,,,,,,,,,,11-12-2023,27-11-2022
B GIRL FASHIONS LTD,7009111,,,UNIT 3,18 PLUMBERS ROW,LONDON,,UNITED KINGDOM,E1 1EP,Private Limited Company,Active,United Kingdom,,04-09-2009,30,6,31-03-2023,30-06-2021,TOTAL EXEMPTION FULL,01-10-2016,03-09-2015,2,1,0,1,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/07009111,,,,,,,,,,,,,,,,,,,,,17-09-2023,03-09-2022
B INFLUENCED LTD,14515335,,,HIGHLAND HOUSE,165 THE BROADWAY,WIMBLEDON,LONDON,ENGLAND,SW19 1NE,Private Limited Company,Active,United Kingdom,,30-11-2022,30,11,31-08-2024,,NO ACCOUNTS FILED,28-12-2023,,0,0,0,0,47510 - Retail sale of textiles in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14515335,,,,,,,,,,,,,,,,,,,,,13-12-2023,
B INVOGUE LTD,10082135,,,5 WALTON GARDENS,,WALTHAM ABBEY,ESSEX,UNITED KINGDOM,EN9 1BL,Private Limited Company,Active,United Kingdom,,23-03-2016,31,3,31-12-2022,31-03-2021,MICRO ENTITY,20-04-2017,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,47721 - Retail sale of footwear in specialised stores,47722 - Retail sale of leather goods in specialised stores,47910 - Retail sale via mail order houses or via Internet,0,0,http://business.data.gov.uk/id/company/10082135,,,,,,,,,,,,,,,,,,,,,02-04-2023,19-03-2022
B L KIDOLOGY LIMITED,10242945,,,3 BROOKS PARADE,GREEN LANE,ILFORD,ESSEX,ENGLAND,IG3 9RT,Private Limited Company,Active,United Kingdom,,21-06-2016,30,6,31-03-2023,30-06-2021,MICRO ENTITY,19-07-2017,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/10242945,,,,,,,,,,,,,,,,,,,,,04-07-2023,20-06-2022
B LONDON BOUTIQUE UK LTD,12327955,,,20-22 WENLOCK ROAD,,LONDON,,ENGLAND,N1 7GU,Private Limited Company,Active,United Kingdom,,21-11-2019,30,11,31-08-2022,30-11-2020,TOTAL EXEMPTION FULL,19-12-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12327955,,,,,,,,,,,,,,,,,,,,,04-12-2022,20-11-2021
B NO. 1 LIMITED,SC366937,,,1 MUGDOCK ROAD,MILNGAVIE,GLASGOW,,SCOTLAND,G62 8PD,Private Limited Company,Active,United Kingdom,,16-10-2009,31,1,31-10-2023,31-01-2022,MICRO ENTITY,13-11-2016,16-10-2015,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/SC366937,26-10-2009,MMM1 LIMITED,,,,,,,,,,,,,,,,,,,30-10-2023,16-10-2022
B THE LABEL CLOTHING LTD,14515495,,,21A WHESSOE ROAD,,DARLINGTON,DURHAM,UNITED KINGDOM,DL30QP,Private Limited Company,Active,United Kingdom,,30-11-2022,30,11,31-08-2024,,NO ACCOUNTS FILED,28-12-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,47910 - Retail sale via mail order houses or via Internet,,,0,0,http://business.data.gov.uk/id/company/14515495,,,,,,,,,,,,,,,,,,,,,13-12-2023,
B THE LABEL LTD,NI681683,,,"A1 UNIT A1,",INSPIRE BUSINESS PARK,DUNDONALD,COUNTY (OPTIONAL),UNITED KINGDOM,BT16 1QT,Private Limited Company,Active,United Kingdom,,19-08-2021,31,8,19-05-2023,,NO ACCOUNTS FILED,16-09-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/NI681683,,,,,,,,,,,,,,,,,,,,,01-09-2023,18-08-2022
B THE LIFESTYLE SHOP LIMITED,10809879,,,ELIZABETH HOUSE,13-19 LONDON ROAD,NEWBURY,BERKSHIRE,UNITED KINGDOM,RG14 1JL,Private Limited Company,Active,United Kingdom,,08-06-2017,30,6,31-03-2023,30-06-2021,TOTAL EXEMPTION FULL,06-07-2018,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/10809879,,,,,,,,,,,,,,,,,,,,,21-06-2023,07-06-2022
B UPSTYLED LTD,14055383,,,FLAT 3 LAMORNA COURT,4 SPENCER ROAD,HARROW,,ENGLAND,HA3 7AP,Private Limited Company,Active,United Kingdom,,20-04-2022,30,4,20-01-2024,,NO ACCOUNTS FILED,18-05-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14055383,,,,,,,,,,,,,,,,,,,,,03-05-2023,
B X BRIDAL & TAILOR LTD,13887392,,,61 STOCKERS CLOSE,,DUNSTABLE,BEDS,UNITED KINGDOM,LU5 4EY,Private Limited Company,Active,United Kingdom,,02-02-2022,28,2,02-11-2023,,NO ACCOUNTS FILED,02-03-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13887392,,,,,,,,,,,,,,,,,,,,,15-02-2023,
B&B (UK) LTD,7833934,,,71-75 SHELTON STREET,,LONDON,,ENGLAND,WC2H 9JQ,Private Limited Company,Active,United Kingdom,,03-11-2011,30,11,31-08-2023,30-11-2021,MICRO ENTITY,01-12-2016,03-11-2015,1,0,0,1,47710 - Retail sale of clothing in specialised stores,47721 - Retail sale of footwear in specialised stores,47910 - Retail sale via mail order houses or via Internet,,0,0,http://business.data.gov.uk/id/company/07833934,,,,,,,,,,,,,,,,,,,,,17-11-2023,03-11-2022
B&D CORPORATION LIMITED,13807875,,,23 CHARNWOOD DRIVE,,RIPLEY,,ENGLAND,DE5 3TB,Private Limited Company,Active,United Kingdom,,19-12-2021,31,12,19-09-2023,,NO ACCOUNTS FILED,16-01-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13807875,,,,,,,,,,,,,,,,,,,,,01-01-2023,
B&F BRIDAL'S LTD,11887501,,,62 HOLYWELL HILL,,ST. ALBANS,,ENGLAND,AL1 1BX,Private Limited Company,Active,United Kingdom,,18-03-2019,31,3,31-12-2022,31-03-2021,MICRO ENTITY,15-04-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/11887501,,,,,,,,,,,,,,,,,,,,,30-03-2023,16-03-2022
B-DRIPPY CLOTHING LTD,13723136,,,383 CRONTON ROAD,,WIDNES,MERSEYSIDE,UNITED KINGDOM,WA8 5QF,Private Limited Company,Active,United Kingdom,,04-11-2021,30,11,04-08-2023,,NO ACCOUNTS FILED,02-12-2022,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/13723136,,,,,,,,,,,,,,,,,,,,,17-11-2022,
B-ELITE CLOTHING LIMITED,10657968,,,4 KING SQUARE,,BRIDGWATER,SOMERSET,UNITED KINGDOM,TA6 3YF,Private Limited Company,Active,United Kingdom,,08-03-2017,31,3,31-12-2022,31-03-2021,DORMANT,05-04-2018,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/10657968,,,,,,,,,,,,,,,,,,,,,21-03-2023,07-03-2022
B-UNHINGED LTD,12790387,,,LODGE PARK LODGE LANE,LANGHAM,COLCHESTER,ESSEX,UNITED KINGDOM,CO4 5NE,Private Limited Company,Active,United Kingdom,,04-08-2020,31,8,31-05-2024,31-08-2022,TOTAL EXEMPTION FULL,01-09-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12790387,,,,,,,,,,,,,,,,,,,,,18-08-2023,04-08-2022
B. GASKELL (FOOTWEAR) LIMITED,623669,,,52 HIGH STREET,PWLLHELI,GWYNEDD,,,LL53 5RR,Private Limited Company,Active,United Kingdom,,19-03-1959,30,4,31-01-2023,30-04-2021,MICRO ENTITY,23-06-2017,26-05-2016,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/00623669,,,,,,,,,,,,,,,,,,,,,09-06-2023,26-05-2022
B. JAYE ROBERTS LTD,12049681,,,2 WESTERN STREET,,BARNSLEY,,ENGLAND,S70 2BP,Private Limited Company,Active,United Kingdom,,13-06-2019,30,6,31-03-2023,30-06-2021,TOTAL EXEMPTION FULL,11-07-2020,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,73110 - Advertising agencies,,,0,0,http://business.data.gov.uk/id/company/12049681,,,,,,,,,,,,,,,,,,,,,26-06-2023,12-06-2022
B.ARMY SURPLUS LTD,14244064,,,53 WINGATE AVENUE,,MORECAMBE,,ENGLAND,LA4 4SJ,Private Limited Company,Active,United Kingdom,,19-07-2022,31,7,19-04-2024,,NO ACCOUNTS FILED,16-08-2023,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/14244064,,,,,,,,,,,,,,,,,,,,,01-08-2023,
B.J.E. BANKS (OUTFITTERS) LIMITED,809700,,,518 SLADE ROAD,ERDINGTON,BIRMINGHAM,,,B23 7JE,Private Limited Company,Active,United Kingdom,,19-06-1964,31,3,31-12-2023,31-03-2022,TOTAL EXEMPTION FULL,03-06-2017,06-05-2016,0,0,0,0,47710 - Retail sale of clothing in specialised stores,47721 - Retail sale of footwear in specialised stores,47910 - Retail sale via mail order houses or via Internet,,0,0,http://business.data.gov.uk/id/company/00809700,,,,,,,,,,,,,,,,,,,,,20-05-2023,06-05-2022
B.KNITT LTD,12850572,,,7 KINGFISHER COURT,BOLSOVER,CHESTERFIELD,,ENGLAND,S44 6QG,Private Limited Company,Active,United Kingdom,,01-09-2020,30,9,30-06-2023,30-09-2021,MICRO ENTITY,29-09-2021,,0,0,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/12850572,,,,,,,,,,,,,,,,,,,,,14-09-2023,31-08-2022
B.N.K. & SON LIMITED,3375556,,,4 RANDOLPH AVENUE,,LONDON,,ENGLAND,W9 1BP,Private Limited Company,Active,United Kingdom,,23-05-1997,31,3,31-12-2022,31-03-2021,TOTAL EXEMPTION FULL,20-06-2017,23-05-2016,2,2,0,0,47710 - Retail sale of clothing in specialised stores,,,,0,0,http://business.data.gov.uk/id/company/03375556,,,,,,,,,,,,,,,,,,,,,11-07-2023,27-06-2022
B.S. SPORTS LIMITED,2096179,,,RUNNERSWORLD,139 FIELD END ROAD EASTCOTE,PINNER,MIDDLESEX,,HA5 1QH,Private Limited Company,Active,United Kingdom,,03-02-1987,30,6,31-03-2023,30-06-2021,MICRO ENTITY,15-08-2016,18-07-2015,2,2,0,0,47710 - Retail sale of clothing in specialised stores,47721 - Retail sale of footwear in specialised stores,,,0,0,http://business.data.gov.uk/id/company/02096179,,,,,,,,,,,,,,,,,,,,,01-08-2023,18-07-2022
